Langenhagen-Mitte,8003545,3,Langenhagen
Langenhahn,8003543,6,Langenhahn
Langenhorn (Schlesw),8003544,5,Langenhorn
Langenlonsheim,8000585,6,Langenlonsheim
Langenorla Ost,8012159,7,Langenorla
Langenorla West,8012160,7,Langenorla
Langenprozelten,8003548,6,Gemünden am Main
Langenselbold,8003550,4,Langenselbold
Langenstein,8012161,6,Langenstein
Langenwang (Schwab),8003551,6,Fischen
Langenweddingen,8012162,6,Sülzetal
Langenwolmsdorf,8012163,7,Stolpen
Langenwolmsdorf Mitte,8012164,7,Stolpen
Langenzenn,8003552,6,Langenzenn
Langerwehe,8003553,5,Langerwehe
Langhagen,8010201,7,Langhagen
Langlau,8003554,7,Pfofeld
Langsdorf (Oberhess),8003558,6,Lich
Langstadt,8003559,7,Babenhausen
Langwedel,8000586,4,Langwedel
Langweid (Lech),8003560,5,Langweid 
Lankwitz,8089114,6,Berlin
Lathen,8003563,6,Lathen
Laubendorf,8003567,6,Langenzenn
Laubenheim (Nahe),8003568,6,Laubenheim 
Laucha (Unstrut),8012167,7,Laucha 
Lauchhammer,8012169,6,Lauchhammer
Lauchheim,8003569,6,Lauchheim
Lauchringen,8004552,6,Lauchringen
Lauchringen West,8003562,6,Lauchringen
Lauda,8000221,4,Lauda-Königshofen
Laudenbach (Bergstr),8003571,5,Laudenbach (Bergstr)
Lauenbrück,8003576,5,Lauenbrück
Lauenburg (Elbe),8003577,6,Lauenburg/Elbe
Lauenförde,8003578,6,Lauenförde
Lauenstein (Sachs),8012170,7,Geising
Lauf (links Pegnitz),8003580,5,Lauf
Lauf (rechts Pegnitz),8003581,5,Lauf
Lauf West,8003587,6,Lauf
Laufach,8003582,6,Laufach
Laufenburg (Baden),8003585,6,Laufenburg
Laufenburg (Baden) Ost,8003586,6,Laufenburg
Lauffen (Neckar),8003588,4,Lauffen (Neckar)
Lauingen,8003589,6,Lauingen
Laupheim Stadt,8003591,6,Laupheim
Laupheim West,8003592,4,Laupheim
Laurenburg (Lahn),8003593,6,Gutenacker
Lauscha (Thür),8012171,7,Lauscha (Thür)
Laußnitz,8012174,6,Laußnitz
Lauta (Niederlausitz),8012175,6,Lauta
Lautenbach (Baden),8003594,7,Lautenbach 
Lauterbach (Hess) Nord,8000222,6,Lauterbach
Lauterbach-Steinbach,8012178,6,Bad Lausick
Lauterecken-Grumbach,8000547,6,Lauterecken
Lebach,8000563,6,Lebach
Lebach-Jabach,8007868,6,Lebach
Leer (Ostfriesl),8000225,3,Leer
Leese-Stolzenau,8000335,6,Leese
Legden,8003608,7,Legden
Legefeld,8012180,7,Bad Berka
Legelshurst,8003609,6,Willstätt
Lehmen,8003611,6,Lehmen
Lehndorf (Kr Altenburg),8010202,6,Saara
Lehnheim,8003612,7,Grünberg
Lehnitz,8081722,5,Oranienburg
Lehrte,8000226,3,Lehrte
Leichlingen,8003616,5,Leichlingen
Leiferde (b Gifhorn),8003617,6,Leiferde 
Leinefelde,8010203,3,Leinefelde
Leinfelden,8003622,4,Leinfelden-Echterdingen
Leipheim,8003627,5,Leipheim
Leipzig Anger-Crottendorf,8010008,6,Leipzig
Leipzig Bayerischer Bahnhof,8012184,5,Leipzig
Leipzig Coppiplatz,8080840,6,Leipzig
Leipzig Grünauer Allee,8011771,6,Leipzig
Leipzig Hbf,8010205,1,Leipzig
Leipzig Karlsruher Straße,8010186,6,Leipzig
Leipzig Knautnaundorf,8012059,6,Leipzig
Leipzig Lindenau,8012236,6,Leipzig
Leipzig Markt,8012186,5,Leipzig Zentrum
Leipzig MDR,8012187,6,Leipzig
Leipzig Messe,8012478,3,Leipzig
Leipzig Miltitz,8012355,6,Leipzig
Leipzig Miltitzer Allee,8012344,6,Leipzig-Grünau
Leipzig Neue Messe,8012478,3,Leipzig
Leipzig Nord,8012196,6,Leipzig
Leipzig Sellerhausen,8080930,5,Leipzig
Leipzig Wilhelm-Leuschner-Platz,8012202,5,Leipzig
Leipzig-Connewitz,8010206,5,Leipzig
Leipzig-Gohlis,8012188,4,Leipzig
Leipzig-Heiterblick,8012190,6,Leipzig
Leipzig-Holzhausen,8011913,7,Leipzig
Leipzig-Knauthain,8012192,6,Leipzig
Leipzig-Leutzsch,8010207,5,Leipzig
Leipzig-Liebertwolkwitz,8012228,6,Leipzig
Leipzig-Lindenau,8012236,6,Leipzig
Leipzig-Lützschena,8012285,6,Lützschena
Leipzig-Möckern,8012193,4,Leipzig
Leipzig-Mölkau,8012375,7,Leipzig
Leipzig-Olbrichtstraße,8012181,6,Leipzig
Leipzig-Paunsdorf,8010208,5,Leipzig
Leipzig-Paunsdorf,8010208,5,Leipzig
Leipzig-Plagwitz,8010209,5,Leipzig
Leipzig-Rückmarsdorf,8012817,6,Leipzig
Leipzig-Sellerhausen,8080930,5,Leipzig
Leipzig-Slevogtstraße,8012204,6,Leipzig
Leipzig-Stötteritz,8012194,5,Leipzig
Leipzig-Thekla,8012195,6,Leipzig
Leipzig-Völkerschlachtdenkmal,8012343,6,Leipzig
Leipzig-Völkerschlachtdenkmal,8012343,6,Leipzig
Leipzig-Wahren Hp,8012197,6,Leipzig-Wahren
Leipzig-Wahren Hp,8012197,6,Leipzig-Wahren
Leisnig,8012198,6,Leisnig
Leißling,8012199,5,Leißling
Leitstade,8003628,7,Hitzacker OT Leitstade
Lembeck,8003630,6,Dorsten-Lembeck
Lemförde,8003632,5,Stemshorn
Lemmie,8003635,5,Gehrden
Lendringsen,8003638,6,Menden
Lengede-Broistedt,8001188,6,Lengede
Lengede-Broistedt,8001188,6,Lengede
Lengenfeld (Vogtl),8012203,6,Lengenfeld 
Lengenwang,8003639,6,Lengenwang
Lengerich (Westf),8003640,5,Lengerich
Lengfeld,8003641,6,Otzberg
Lenggries,8003643,6,Lenggries
Lenglern,8003644,7,Bovenden-Lenglern
Lennestadt-Altenhundem,8000532,4,Lennestadt
Lennestadt-Grevenbrück,8002370,5,Lennestadt
Lennestadt-Meggen,8003939,6,Lennestadt
Lensahn,8003649,7,Lensahn
Leonberg,8003652,4,Leonberg
Leopoldstal,8003655,7,Horn-Bad Meinberg
Leschede,8003656,6,Emsbüren
Letmathe,8000227,4,Iserlohn
Letmathe-Dechenhöhle,8003657,6,Iserlohn
Letschin,8012205,6,Letschin
Lette (Kr Coesfeld),8003658,6,Coesfeld-Lette
Letter,8003659,5,Seelze OT Letter
Leubingen,8012207,6,Sömmerda
Leubsdorf (Rhein),8003660,6,Leubsdorf 
Leun/Braunfels,8001132,6,Leun
Leuna Werke Nord,8012211,6,Leuna
Leuna Werke Süd,8012212,6,Leuna
Leutenberg,8012213,6,Leutenberg
Leuterschach,8003663,7,Marktoberdorf
Leutesdorf (Rhein),8003665,5,Leutesdorf 
Leuthen (b Cottbus),8012215,6,Drebkau
Leutkirch,8000336,6,Leutkirch
Leverkusen Chempark,8000832,5,Köln
Leverkusen Mitte,8006713,4,Leverkusen
Leverkusen Mitte,8006713,4,Leverkusen
Leverkusen-Küppersteg,8003668,5,Leverkusen
Leverkusen-Küppersteg,8003668,5,Leverkusen
Leverkusen-Rheindorf,8003672,5,Leverkusen
Leverkusen-Rheindorf,8003672,5,Leverkusen
Leverkusen-Schlebusch,8003669,5,Leverkusen- Schlebusch
Lich (Oberhess),8003673,5,Lich
Lichtenberg (Erzgeb),8012220,7,Lichtenberg 
Lichtenfels,8000228,3,Lichtenfels
Lichtenhagen,8012221,4,Rostock
Lichtenrade,8089070,5,Berlin
Lichtenstein (Sachs),8012223,7,Lichtenstein 
Lichtentanne (Sachs),8012224,6,Lichtentanne 
Lichtentanne (Thür),8012225,7,Leutenberg
Lichtenthal,8003676,7,Zwiesel
Lichterfelde Süd,8089472,5,Berlin
Liebenthal (Prign),8012226,7,Heiligengrabe
Lieblos,8003681,6,Gründau
Lietzow (Rügen),8010210,6,Lietzow (Rügen)
"""Limbach (b Homburg",8003684,VGS,Kirkel
Limbach (Vogtl),8012231,6,Limbach 
Limburg (Lahn),8000229,3,Limburg
Limburg Süd,8003680,4,Limburg
Limburgerhof,8003687,4,Limburgerhof
Limmritz (Sachs),8012232,6,Ziegra-Knobelsdorf
Linda (Elster),8012233,7,Jessen (Elster)
Lindach,8003690,6,Eberbach-Lindach
Lindau Hbf,8000230,3,Lindau
Lindau-Aeschach,8003692,6,Lindau
Lindau-Aeschach,8003692,6,Lindau
Lindenberg (Mark),8012237,7,Tauche
Lindenholzhausen,8003696,6,Limburg
Lindern,8003697,4,Geilenkirchen
Lindhorst (Schaumb-Lippe),8003699,6,Lindhorst
Lindwedel,8003700,6,Lindwedel
Lingen (Ems),8003701,4,Lingen 
Lingenfeld,8003702,6,Lingenfeld
Linsburg,8003705,6,Linsburg
Linz (Rhein),8003708,4,Linz 
Lippstadt,8000571,4,Lippstadt
Lispenhausen,8003711,6,Rotenburg an der Fulda
Lissendorf,8003713,6,Lissendorf
Listerscheid,8003715,6,Attendorn
Littfeld,8003716,6,Kreuztal
Löbau (Sachs),8010212,4,Löbau
Lobenstein (Thür),8013452,6,Bad Lobenstein
Lobstädt,8012241,6,Lobstädt
Löcherberg,8003721,7,Oppenau
Lochham,8003720,4,Gräfelfing
Löcknitz,8010213,6,Löcknitz
Lödingsen,8003722,7,Adelebsen-Lödingsen
Löf,8003723,6,Löf
Löffingen,8003724,6,Löffingen
Lohgarten-Roth,8003734,7,Roth
Lohhof,8003735,5,Unterschleißheim
Lohmen,8012249,6,Lohmen
Löhnberg,8003726,6,Löhnberg
Lohne (Oldb),8003738,6,Lohne 
Löhne (Westf),8000233,4,Löhne
Lohnweiler,8003739,6,Lohnweiler
Lohr Bahnhof,8003740,5,Lohr am Main
Lohsa,8012250,5,Lohsa
Loitsch-Hohenleuben,8012252,6,Steinsdorf
Lollar,8000234,5,Lollar
Lonsee,8003748,6,Lonsee
Loppenhausen,8003749,7,Breitenbrunn
Lorch (Rhein),8003751,6,Lorch
Lorch (Württ),8003752,5,Lorch (Württ)
Lorchhausen,8003753,6,Lorch
Lörrach,8003729,4,Lörrach
Lörrach Dammstraße,8003736,7,Lörrach
Lörrach Hbf,8003729,4,Lörrach
Lörrach Schillerstraße,8003737,5,Lörrach
Lörrach Schwarzwaldstraße,8003743,5,Lörrach Schwarzwaldstraße
Lörrach-Stetten,8003730,6,Lörrach
Lorsbach,8003754,5,Hofheim (Taunus)
Lorsch,8003755,6,Lorsch
Lörzenbach-Fahrenbach,8003731,7,Fürth (Odenw)
Loßburg-Rodt,8003758,7,Loßburg
Lövenich,8003732,5,Köln-Lövenich
Lövenich,8003732,5,Köln-Lövenich
Löwenberg (Mark),8010214,6,Löwenberger Land-Löwenbe 
Löwental,8003733,6,Friedrichshafen
Loxstedt,8003760,6,Loxstedt
Lübbecke (Westf),8003772,6,Lübbecke
Lübben (Spreewald),8010217,4,Lübben
Lübbenau (Spreewald),8010220,4,Lübbenau 
Lübberstedt,8003773,6,Lübberstedt
Lübeck Dänischburg IKEA,8003786,5,Lübeck
Lübeck Hbf,8000237,2,Lübeck
Lübeck Hochschulstadtteil,8003785,6,Lübeck
Lübeck Kücknitz,8003776,6,Lübeck
Lübeck Kücknitz,8003776,6,Lübeck
Lübeck Travemünde Hafen,8003777,6,Lübeck
Lübeck Travemünde Skandinavienkai,8006704,6,Lübeck
Lübeck Travemünde Strand,8003778,6,Lübeck
Lübeck-Flughafen,8003781,6,Lübeck
Lübeck-Kücknitz,8003776,6,Lübeck
"""Lübeck-St",8003774,LVS,Lübeck
Lübeck-Travemünde Hafen,8003777,6,Lübeck
Lübeck-Travemünde Skandinavienkai,8006704,6,Lübeck
Lübeck-Travemünde Strand,8003778,6,Lübeck
Lüblow (Meckl),8012262,6,Lüblow 
Lubolz,8012257,7,Lübben (Spreewald)
Lübs (b Magdeburg),8012263,6,Lübs
Lübstorf,8012264,6,Lübstorf
Lüchtringen,8003780,6,Höxter
Luckaitztal,8012897,6,Luckaitztal
Luckau-Uckro,8010353,6,Luckau
Luckenau,8012259,6,Luckenau
Luckenwalde,8012260,5,Luckenwalde
Lüdenscheid,8003782,6,Lüdenscheid
Lüdersdorf (Meckl),8012268,7,Lüdersdorf 
Ludersheim,8003762,6,Altdorf
Lüdinghausen,8003783,6,Lüdinghausen
Ludwigsau-Friedlos,8002103,6,Ludwigsau-Friedlos
Ludwigsburg,8000235,3,Ludwigsburg
Ludwigschorgast,8003763,6,Ludwigschorgast
Ludwigsfelde,8010215,4,Ludwigsfelde
Ludwigsfelde-Struveshof,8012253,6,Ludwigsfelde
Ludwigshafen (Bodensee),8003764,6,Ludwigshafen 
Ludwigshafen (Rhein) Hbf,8000236,2,Ludwigshafen
Ludwigshafen (Rhein) Hbf,8000236,2,Ludwigshafen
Ludwigshafen (Rhein) Mitte,8003759,3,Ludwigshafen
Ludwigshafen (Rhein) Mitte,8003759,3,Ludwigshafen
Ludwigshafen-Mundenheim,8003765,5,Ludwigshafen
Ludwigshafen-Oggersheim,8003766,4,Ludwigshafen
Ludwigshafen-Rheingönheim,8003767,5,Ludwigshafen 
Ludwigshöhe,8003768,6,Rückersdorf
Ludwigslust,8010216,4,Ludwigslust
Ludwigsstadt,8003770,6,Ludwigsstadt
Ludwigsthal,8003771,7,Lindberg
Lügde,8003784,6,Lügde
Luhe,8003794,6,Luhe
Luhe-Wildenau,8003795,6,Luhe-Wildenau
Luisenthal (Saar),8003796,6,Völklingen
Lunden,8003798,5,Lunden
Lüneburg,8000238,2,Lüneburg
Lüneburg,8000238,2,Lüneburg
Lünen Hbf,8000239,4,Lünen
Lünern,8003788,6,Unna (Lünern)
Lunestedt,8003799,6,Lunestedt
Lüssow (Meckl),8012269,6,Lüssow
Lutherstadt Eisleben,8012279,5,Lutherstadt Eisleben
Lutherstadt Wittenberg,8010222,3,Lutherstadt Wittenberg
Lutherstadt Wittenberg Altstadt,8012280,6,Lutherstadt Wittenberg
Lutherstadt Wittenberg Elbtor,8012280,6,Lutherstadt Wittenberg
Lutherstadt Wittenberg-Labetz,8013275,6,Wittenberg
Lutherstadt Wittenberg-Piesteritz,8012282,6,Lutherstadt Wittenberg
Lutten,8003800,7,Goldenstedt-Lutten
Lütten Klein,8012271,5,Rostock
Lütter,8003790,6,Eichenzell-Lütter
Lutum,8003804,6,Billerbeck-Lutum
Lützel,8003791,7,Hilchenbach
Lützelsachsen,8003792,6,Weinheim
Lützow,8012274,7,Lützow
Lützschena,8012285,6,Lützschena
Machern (Sachs),8012284,6,Machern
Magdeburg Hbf,8010224,2,Magdeburg
Magdeburg SKET Industriepark,8013485,5,Magdeburg
Magdeburg Südost,8012287,5,Magdeburg
Magdeburg Thälmannwerk,8013485,5,Magdeburg
Magdeburg-Buckau,8013456,4,Magdeburg
Magdeburg-Eichenweiler,8012289,5,Magdeburg
Magdeburg-Hasselbachplatz,8080660,6,Magdeburg
Magdeburg-Herrenkrug,8013455,6,Magdeburg
Magdeburg-Neustadt,8010226,4,Magdeburg
Magdeburg-Rothensee,8010086,6,Magdeburg
Magdeburg-Rothensee,8010086,6,Magdeburg
Magdeburg-Rothensee,8010086,6,Magdeburg
Magdeburg-Salbke,8012291,5,Magdeburg
Magdeburg-Sudenburg,8012292,6,Magdeburg
Magstadt,8003807,6,Magstadt
Mahlow,8080970,5,Mahlow
Mahlwinkel,8012295,6,Mahlwinkel
Maichingen,8003808,6,Sindelfingen
Maichingen Nord,8003834,6,Sindelfingen
Maikammer-Kirrweiler,8003809,6,Kirrweiler
Mainaschaff,8003810,6,Mainaschaff
Mainhausen Zellhausen,8006646,7,Mainhausen
Mainleus,8003813,6,Mainleus
Mainroth,8003814,6,Burgkunstadt
Maintal Ost,8002877,4,Maintal
Maintal West,8000996,5,Maintal
Mainz Hbf,8000240,2,Mainz
Mainz Nord,8003815,6,Mainz
Mainz Römisches Theater,8003816,3,Mainz
Mainz Süd,8003816,3,Mainz
Mainz-Bischofsheim,8000241,4,Bischofsheim
Mainz-Bischofsheim,8000241,4,Bischofsheim
Mainz-Gonsenheim,8003817,6,Mainz
Mainz-Gustavsburg,8003818,4,Ginsheim-Gustavsburg
Mainz-Kastel,8000615,4,Wiesbaden
Mainz-Laubenheim,8003819,5,Mainz
Mainz-Marienborn,8003820,7,Mainz-Marienborn
Mainz-Mombach,8003821,6,Mainz
Maisach,8003824,4,Maisach
Malchin,8010227,7,Malchin
Malching (Oberbay),8003828,6,Maisach
Mallersdorf,8003830,7,Mallersdorf-Pfaffenberg
Malmsheim,8003831,5,Renningen
Malsch,8003832,6,Malsch
Malsch Süd,8003833,6,Malsch
Malsfeld,8000243,6,Malsfeld
Malsfeld-Beiseförth,8000859,6,Malsfeld-Beiseförth
Mammendorf-Nannhofen,8004204,4,Mammendorf
Mammendorf-Nannhofen,8004204,4,Mammendorf
Manndorf,8003839,7,Reckendorf
Mannheim Hbf,8000244,2,Mannheim
Mannheim-Friedrichsfeld,8000631,4,Mannheim
Mannheim-Friedrichsfeld Süd,8003842,4,Mannheim
Mannheim-Handelshafen,8006508,6,Mannheim
Mannheim-Käfertal,8003843,6,Mannheim
Mannheim-Luzenberg,8006509,5,Mannheim
Mannheim-Neckarau,8003844,4,Mannheim
Mannheim-Neckarstadt,8006511,6,Mannheim
Mannheim-Rheinau,8003845,5,Mannheim
Mannheim-Seckenheim,8003847,4,Mannheim
Mannheim-Waldhof,8003848,4,Mannheim
Mansfeld (Südharz),8012300,7,Mansfeld 
Manzell,8003850,6,Friedrichshafen
Marbach (Neckar),8003853,4,Marbach am Neckar
Marbach Ost Villingen-Schwenningen,8003857,7,Villingen-Schwenningen
Marbach West Villingen-Schwenningen,8003854,7,Villingen-Schwenningen
Marbeck-Heiden,8003855,6,Borken-Marbeck Heiden
Marburg (Lahn),8000337,2,Marburg
Marburg Süd,8003856,5,Marburg
Maria Rain,8003859,7,Oy-Mittelberg
Maria-Veen,8003860,6,Reken-Maria Veen
Marienborn,8012302,6,Marienborn
Marienhafe,8003866,6,Marienhafe
Marienheide,8070483,6,Marienheide
Markdorf (Baden),8003871,5,Markdorf
Marke,8012305,6,Schierau
Markelfingen,8003872,6,Radolfzell
Markkleeberg,8012308,5,Markkleeberg
Markkleeberg Mitte,8012309,7,Markkleeberg
Markkleeberg Nord,8012304,6,Markkleeberg
Markkleeberg-Gaschwitz,8011598,5,Markkleeberg OT Gaschwitz
Markkleeberg-Großstädteln,8010228,6,Markkleeberg OT Großstädt
Markranstädt,8012311,6,Markranstädt
Marksuhl,8012312,6,Gerstungen
Markt Bibart,8003876,6,Markt Bibart
Markt Erlbach,8003878,6,Markt Erlbach
Markt Schwaben,8003879,3,Markt Schwaben
Marktbreit,8003881,6,Marktbreit
Marktleuthen,8003884,6,Marktleuthen
Marktoberdorf,8003885,6,Marktoberdorf
Marktoberdorf Schule,8003877,6,Marktoberdorf
Marktredwitz,8000247,3,Marktredwitz
Marktschorgast,8003887,6,Marktschorgast
Marl Mitte,8003888,6,Marl-Mitte
Marl-Hamm,8003890,6,Marl-Hamm
Marl-Sinsen,8003891,5,Marl-Sinsen
Marlishausen,8012314,7,Wipfratal
Marquardt,8012315,6,Potsdam
Marsberg,8003896,6,Marsberg
Marstetten-Aitrach,8003897,6,Marstetten-Aitrach
Martensdorf,8012316,6,Niepars
Martinlamitz,8003898,6,Schwarzenbach (Saale)
Martinroda,8012317,7,Martinroda
Martinstein,8003899,6,Martinstein
Martinszell (Allgäu),8003901,6,Waltenhofen
Marxgrün,8003903,7,Naila
Marzling,8003905,6,Marzling
Maschen,8003906,5,Seevetal
Massen,8003909,6,Unna
Maubach,8003913,5,Backnang
Mauer (b Heidelberg),8003915,6,Mauer
Maulbronn West,8087080,7,Maulbronn
Maulburg,8003920,6,Maulburg 
Mausheim,8003921,6,Beratzhausen
Maxhütte-Haidhof,8003922,6,Maxhütte-Haidhof
Maximiliansau-Im Rüsten,8003911,7,Wörth
Mayen Ost,8000248,6,Mayen
Mayen West,8003924,6,Mayen
Mayschoß,8003926,7,Mayschoß
Mechernich,8003927,5,Mechernich
Mechterstädt,8012320,6,Mechterstädt-Sättelstädt
Meckelfeld,8003929,5,Seevetal
Meckelfeld,8003929,5,Seevetal
Meckenbeuren,8003930,4,Meckenbeuren
Meckenheim (Bz Köln),8003931,6,Meckenheim
Meckenheim (Bz Köln),8003931,6,Meckenheim
Meckenheim Industriepark,8003937,5,Meckenheim
Meckenheim Industriepark,8003937,5,Meckenheim
Meckenheim Kottenforst,8003414,6,Meckenheim
Meckesheim,8003932,4,Meckesheim
Mecklenburg Dorf,8012321,6,Dorf Mecklenburg
Medewitz (Mark),8012322,6,Medewitz ( Mark )
Meeder,8003938,7,Meeder
Meerane,8012323,6,Meerane
Meerbusch-Osterath,8004694,5,Meerbusch
Meggen (Westf),8003939,6,Lennestadt
Mehltheuer,8010229,6,Mehltheuer
Mehrhoog,8003943,6,Hamminkeln
Mehrower Allee,8089022,5,Berlin
Meine,8003947,7,Meine
Meinersen,8003949,6,Meinersen
Meinerzhagen,8003950,6,Meinerzhagen
Meiningen,8010230,4,Meiningen
Meinsdorf,8010231,6,Dessau-Roßlau
Meißen,8012326,5,Meißen
Meißen Altstadt,8012318,5,Meißen
Meißen Triebischtal,8012327,6,Meißen / Triebischtal
Meitingen,8003952,5,Meitingen
Meitzendorf,8012328,6,Barleben
Melbach,8003953,6,Wölfersheim
Melchow,8012329,6,Melchow
Meldorf,8003954,5,Meldorf
Melle,8003956,4,Melle
Mellendorf,8003957,5,Wedemark
Mellingen (Thür),8012332,6,Mellingen 
Mellrichstadt Bahnhof,8003959,6,Mellrichstadt
Melsdorf,8003960,7,Melsdorf
Melsungen,8003961,6,Melsungen
Melsungen-Bartenwetzerbrücke,8003971,6,Melsungen
Melsungen-Röhrenfurth,8005125,6,Melsungen-Röhrenfurth
Memmingen,8000249,3,Memmingen
Menden (Rheinl),8003966,5,St. Augustin
Menden (Sauerland),8003967,6,Menden 
Menden (Sauerland) Süd,8003965,7,Menden 
Mendig,8004393,6,Mendig
Mengen,8003969,5,Mengen
Mengersgereuth-Hämmern,8012333,7,Mengersgereuth-Hämmern
Mengersgereuth-Hämmern Ost,8012334,7,Mengersgereuth-Hämmern
Meppen,8003978,5,Meppen
Merching,8003979,7,Merching
Merchweiler,8003980,6,Merchweiler
Mering,8003982,3,Mering
Mering-St Afra,8004008,4,Mering
Mersch (Westf),8003986,6,Drensteinfurt-Mersch
Merseburg,8010232,4,Merseburg
Merseburg Bergmannsring,8012339,6,Merseburg
Merten (Sieg),8003987,6,Eitorf
Mertesheim,8003988,7,Mertesheim
Mertingen Bahnhof,8003989,5,Mertingen
Merzenich,8003990,5,Düren
Merzig (Saar),8003992,4,Merzig (Saar)
Merzig Stadtmitte,8003991,6,Merzig
Meschede,8003993,4,Meschede
Meßdorf,8012342,7,Meßdorf
Messe Nord / ICC (Witzleben),8089110,4,Berlin
Messe Süd (Eichkamp),8089328,5,Berlin
Messel,8003996,6,Messel
Messinghausen,8003998,6,Brilon
Mesum,8004000,6,Rheine-Mesum
Metelen Land,8004001,6,Metelen
Mettenheim,8004003,6,Mettenheim
Mettlach,8004004,6,Mettlach
Metzingen,8004009,4,Metzingen
Mexikoplatz,8089023,4,Berlin
Michelau (Oberfr),8004011,6,Michelau (Oberfr)
Michelaubrück,8004013,7,Gräfendorf
Michelstadt,8004017,6,Michelstadt
Michendorf,8010233,4,Michendorf
Miesbach,8004019,6,Miesbach
Miesenbach,8007482,7,Ramstein-Miesenbach
Miesenheim,8004020,6,Miesenheim Andernach
Mieste,8012351,6,Mieste
Miesterhorst,8012352,7,Miesterhorst
Millingen,8004023,6,Rheinberg
Millingen (Kr Rees),8004024,6,Rees
Miltach,8004026,7,Miltach
Miltern,8012354,7,Miltern
Miltzow,8012358,6,Miltzow
Mimberg,8004028,6,Burgthann
Mindelaltheim,8004030,6,Dürrlauingen
Mindelheim,8000338,4,Mindelheim
Minden (Westf),8000252,3,Minden
Mistorf,8012362,6,Mistorf
Mittel Gründau,8004037,6,Gründau
Mittelherwigsdorf (Sachs),8010234,6,Mittelherwigsdorf
Mittelschmalkalden,8012367,7,Schmalkalden
Mittelsinn,8004040,6,Mittelsinn
Mittenwald,8004043,4,Mittenwald
Mittenwald,8004043,4,Mittenwald
Mittlerer Landweg (S-Bahn),8004048,4,Hamburg
Mittlerer Landweg (S-Bahn),8004048,4,Hamburg
Mittweida,8012369,5,Mittweida
Mixdorf,8012370,7,Mixdorf
Mochenwangen,8004049,7,Wolpertswende
Möckmühl,8004050,5,Möckmühl
Mockrehna,8012371,6,Mockrehna
Moers,8000644,5,Moers
Mögelin,8012373,7,Premnitz
Mögglingen (b Gmünd),8004053,6,Mögglingen (b Gmünd)
Möhringen Bahnhof,8004068,7,Tuttlingen
Möhringen Rathaus,8004067,7,Tuttlingen
Moidentin,8012384,6,Dorf Mecklenburg
Mölln (Lauenburg),8004057,5,Mölln
Mölln (Meckl),8012376,6,Mölln 
Monbach-Neuhausen,8004077,7,Neuhausen
Mönchengladbach Hbf,8000253,2,Mönchengladbach
Mönchengladbach-Genhausen,8004061,7,Mönchengladbach
Mönchengladbach-Lürrip,8001745,6,Mönchengladbach
Mönchengladbach-Rheindahlen,8004063,7,Mönchengladbach
Mönchhagen,8012377,6,Mönchhagen
Mönchröden,8004064,7,Rödental
Monreal,8004078,7,Monreal
Monsheim,8000663,5,Monsheim
Montabaur,8000667,4,Montabaur
Montabaur,8000667,4,Montabaur
Monzingen,8004080,6,Monzingen
Moosburg,8004084,4,Moosburg
Mörfelden,8004065,4,Mörfelden - Walldorf
Möringen (Altm),8012378,7,Möringen (Altm)
Mörlenbach,8004066,6,Mörlenbach
Morlesau,8004090,7,Hammelburg
Morschen-Altmorschen,8000553,6,Morschen
Morsum (Sylt),8004093,5,Sylt/ OT Morsum
Mosbach (Baden),8004094,6,Mosbach (Baden)
Mosbach West,8004095,5,Mosbach
Mosbach-Neckarelz,8000264,3,Mosbach-Neckarelz
Mosel,8012388,6,Zwickau
Moselkern,8004096,6,Moselkern
Möser,8012381,6,Möser
Mössingen,8004070,5,Mössingen
Möttingen,8004071,6,Möttingen
Mücheln (Geiseltal),8012390,6,Mücheln (Geiseltal)
Mücheln (Geiseltal)–Stadt,8012392,7,Mücheln 
Mücka,8012391,6,Mücka
Mücke (Hessen),8004100,6,Mücke  
Müden (Mosel),8004101,6,Müden 
Mudersbach,8004099,6,Mudersbach
Muggensturm,8004178,6,Muggensturm
Muggensturm-Badesee,8004192,6,Muggensturm
Mühlacker,8000339,4,Mühlacker
Mühlacker Rößlesweg,8004103,5,Mühlacker
Mühlanger,8012393,6,Mühlanger
Mühlbach (b Pirna),8012394,7,Müglitztal OT Mühlbach
Mühlen (b Horb),8004104,7,Horb am Neckar
Mühlen (Oldb),8004105,7,Mühlen (Oldb)
Mühlenbeck-Mönchmühle,8080980,6,Mühlenbeck-Mönchmühle
Mühlhausen (b Engen),8004107,6,Mühlhausen-Ehingen
Mühlhausen (Thür),8010235,4,Mühlhausen / Thüringen
Mühlheim (b Tuttlingen),8004111,7,Mühlheim 
Mühlheim (Main),8004112,4,Mühlheim (Main)
Mühlheim-Dietesheim,8070088,5,Mühlheim-Dietesheim
Mühlstetten,8004115,6,Röttenbach
Mühltal,8004350,6,Mühltal
Muhr am See,8000534,6,Muhr am See
Mulda (Sachs),8012407,6,Mulda 
Muldenberg Floßplatz,8000273,7,Grünbach
Muldenhütten,8012408,6,Hilbersdorf
Muldenstein,8012409,6,Friedersdorf
Mülheim (Ruhr) Hbf,8000259,3,Mülheim an der Ruhr
Mülheim (Ruhr) West,8004122,5,Mülheim an der Ruhr
Mülheim (Ruhr)-Styrum,8000687,3,Mülheim an der Ruhr
Müllheim (Baden),8004124,4,Müllheim 
Müllrose,8012400,6,Müllrose
Mümling-Grumbach,8004125,6,Höchst-Odenwald
