Köln Hansaring,4,Köln,"{'type': 'Point', 'coordinates': [6.952565, 50.949131]}"
Köln Hbf,1,Köln,"{'type': 'Point', 'coordinates': [6.958729, 50.94303]}"
Köln Steinstraße,4,Köln,"{'type': 'Point', 'coordinates': [7.057173, 50.895558]}"
Köln Süd,4,Köln,"{'type': 'Point', 'coordinates': [6.938059, 50.9273]}"
Köln Trimbornstrasse,4,Köln-Kalk,"{'type': 'Point', 'coordinates': [6.996734, 50.935857]}"
Köln West,4,Köln,"{'type': 'Point', 'coordinates': [6.934389, 50.943665]}"
Köln-Chorweiler,4,Köln,"{'type': 'Point', 'coordinates': [6.897824, 51.021126]}"
Köln-Chorweiler Nord,4,Köln,"{'type': 'Point', 'coordinates': [6.892772, 51.028126]}"
Köln-Dellbrück,4,Köln,"{'type': 'Point', 'coordinates': [7.070124, 50.981437]}"
Köln-Deutz,1,Köln,"{'type': 'Point', 'coordinates': [6.975001, 50.940874]}"
Köln-Deutz,1,Köln,"{'type': 'Point', 'coordinates': [6.975001, 50.940874]}"
Köln-Deutz,1,Köln,"{'type': 'Point', 'coordinates': [6.975001, 50.940874]}"
Köln-Ehrenfeld,3,Köln,"{'type': 'Point', 'coordinates': [6.917276, 50.951533]}"
Köln-Ehrenfeld,3,Köln,"{'type': 'Point', 'coordinates': [6.917276, 50.951533]}"
Köln-Ehrenfeld,3,Köln,"{'type': 'Point', 'coordinates': [6.917276, 50.951533]}"
Köln-Hansaring,4,Köln,"{'type': 'Point', 'coordinates': [6.952565, 50.949131]}"
Köln-Longerich,4,Köln,"{'type': 'Point', 'coordinates': [6.901557, 50.997736]}"
Köln-Mülheim,3,Köln-Mülheim,"{'type': 'Point', 'coordinates': [7.013295, 50.957986]}"
Köln-Trimbornstrasse,4,Köln-Kalk,"{'type': 'Point', 'coordinates': [6.996734, 50.935857]}"
Königs Wusterhausen,4,Königs Wusterhausen,"{'type': 'Point', 'coordinates': [13.631472, 52.296635]}"
Königslutter,4,Königslutter,"{'type': 'Point', 'coordinates': [10.812489, 52.257166]}"
Königstraße (S-Bahn),4,Hamburg,"{'type': 'Point', 'coordinates': [9.944088, 53.547796]}"
Königstraße (S-Bahn),4,Hamburg,"{'type': 'Point', 'coordinates': [9.944088, 53.547796]}"
Königswinter,4,Königswinter,"{'type': 'Point', 'coordinates': [7.193592, 50.678638]}"
Konstanz,3,Konstanz,"{'type': 'Point', 'coordinates': [9.177312, 47.658754]}"
Korntal,4,Korntal,"{'type': 'Point', 'coordinates': [9.121168, 48.826416]}"
Kornwestheim Pbf,3,Kornwestheim,"{'type': 'Point', 'coordinates': [9.179964, 48.862219]}"
Köthen,3,Köthen,"{'type': 'Point', 'coordinates': [11.989358, 51.751929]}"
Krefeld Hbf,3,Krefeld,"{'type': 'Point', 'coordinates': [6.569885, 51.325717]}"
Krefeld-Oppum,4,Krefeld,"{'type': 'Point', 'coordinates': [6.61009, 51.329749]}"
Kreiensen,4,Kreiensen,"{'type': 'Point', 'coordinates': [9.967798, 51.851423]}"
Kreuztal,4,Kreuztal,"{'type': 'Point', 'coordinates': [7.991696, 50.956029]}"
Kriftel,4,Kriftel,"{'type': 'Point', 'coordinates': [8.475448, 50.08228]}"
Krupunder (S-Bahn),4,Halstenbek,"{'type': 'Point', 'coordinates': [9.867762, 53.615823]}"
Kulmbach,4,Kulmbach,"{'type': 'Point', 'coordinates': [11.451889, 50.109822]}"
Lahr (Schwarzw),4,Lahr ,"{'type': 'Point', 'coordinates': [7.834734, 48.340436]}"
Lambrecht (Pfalz),4,Lambrecht,"{'type': 'Point', 'coordinates': [8.074391, 49.373336]}"
Lampertheim,4,Lampertheim,"{'type': 'Point', 'coordinates': [8.478489, 49.598215]}"
Landau (Pfalz) Hbf,4,Landau,"{'type': 'Point', 'coordinates': [8.126204, 49.197741]}"
Landsberger Allee,4,Berlin,"{'type': 'Point', 'coordinates': [13.454567, 52.529593]}"
Landshut (Bay) Hbf,2,Landshut ,"{'type': 'Point', 'coordinates': [12.13593, 48.547492]}"
Landstuhl,3,Landstuhl,"{'type': 'Point', 'coordinates': [7.565931, 49.416287]}"
Landungsbrücken (S-Bahn),4,Hamburg,"{'type': 'Point', 'coordinates': [9.971281, 53.546132]}"
Landwehr (S-Bahn),4,Hamburg,"{'type': 'Point', 'coordinates': [10.038021, 53.561199]}"
Lang Göns,4,Langgöns,"{'type': 'Point', 'coordinates': [8.667091, 50.497939]}"
Langen (Hess),4,Langen,"{'type': 'Point', 'coordinates': [8.656787, 49.993612]}"
Langenfelde (S-Bahn),4,Hamburg,"{'type': 'Point', 'coordinates': [9.93092, 53.579692]}"
Langenhagen Pferdemarkt,4,Langenhagen,"{'type': 'Point', 'coordinates': [9.735882, 52.450993]}"
Langenhagen-Mitte,3,Langenhagen,"{'type': 'Point', 'coordinates': [9.725427, 52.440279]}"
Langenselbold,4,Langenselbold,"{'type': 'Point', 'coordinates': [9.057682, 50.162068]}"
Langwedel,4,Langwedel,"{'type': 'Point', 'coordinates': [9.194981, 52.977881]}"
Lauda,4,Lauda-Königshofen,"{'type': 'Point', 'coordinates': [9.709512, 49.565385]}"
Lauffen (Neckar),4,Lauffen (Neckar),"{'type': 'Point', 'coordinates': [9.146136, 49.076514]}"
Laupheim West,4,Laupheim,"{'type': 'Point', 'coordinates': [9.847854, 48.230008]}"
Leer (Ostfriesl),3,Leer,"{'type': 'Point', 'coordinates': [7.465283, 53.23165]}"
Lehrte,3,Lehrte,"{'type': 'Point', 'coordinates': [9.974599, 52.376722]}"
Leinefelde,3,Leinefelde,"{'type': 'Point', 'coordinates': [10.3287578, 51.3888361]}"
Leinfelden,4,Leinfelden-Echterdingen,"{'type': 'Point', 'coordinates': [9.142866, 48.696506]}"
Leipzig Hbf,1,Leipzig,"{'type': 'Point', 'coordinates': [12.3820639, 51.3454712]}"
Leipzig Messe,3,Leipzig,"{'type': 'Point', 'coordinates': [12.389278, 51.396145]}"
Leipzig Neue Messe,3,Leipzig,"{'type': 'Point', 'coordinates': [12.389278, 51.396145]}"
Leipzig-Gohlis,4,Leipzig,"{'type': 'Point', 'coordinates': [12.374533, 51.362861]}"
Leipzig-Möckern,4,Leipzig,"{'type': 'Point', 'coordinates': [12.352271, 51.364431]}"
Lennestadt-Altenhundem,4,Lennestadt,"{'type': 'Point', 'coordinates': [8.071517, 51.104132]}"
Leonberg,4,Leonberg,"{'type': 'Point', 'coordinates': [9.003853, 48.799646]}"
Letmathe,4,Iserlohn,"{'type': 'Point', 'coordinates': [7.618397, 51.362838]}"
Leverkusen Mitte,4,Leverkusen,"{'type': 'Point', 'coordinates': [6.991661, 51.031514]}"
Leverkusen Mitte,4,Leverkusen,"{'type': 'Point', 'coordinates': [6.991661, 51.031514]}"
Lichtenfels,3,Lichtenfels,"{'type': 'Point', 'coordinates': [11.059472, 50.146452]}"
Lichtenhagen,4,Rostock,"{'type': 'Point', 'coordinates': [12.070866, 54.152403]}"
Limburg (Lahn),3,Limburg,"{'type': 'Point', 'coordinates': [8.062342, 50.384119]}"
Limburg Süd,4,Limburg,"{'type': 'Point', 'coordinates': [8.096112, 50.382498]}"
Limburgerhof,4,Limburgerhof,"{'type': 'Point', 'coordinates': [8.390747, 49.424273]}"
Lindau Hbf,3,Lindau,"{'type': 'Point', 'coordinates': [9.680469, 47.544341]}"
Lindern,4,Geilenkirchen,"{'type': 'Point', 'coordinates': [6.207467, 50.996842]}"
Lingen (Ems),4,Lingen ,"{'type': 'Point', 'coordinates': [7.321731, 52.519867]}"
Linz (Rhein),4,Linz ,"{'type': 'Point', 'coordinates': [7.276032, 50.569335]}"
Lippstadt,4,Lippstadt,"{'type': 'Point', 'coordinates': [8.348785, 51.670687]}"
Löbau (Sachs),4,Löbau,"{'type': 'Point', 'coordinates': [14.671941, 51.099447]}"
Lochham,4,Gräfelfing,"{'type': 'Point', 'coordinates': [11.43089, 48.128247]}"
Löhne (Westf),4,Löhne,"{'type': 'Point', 'coordinates': [8.7135, 52.196653]}"
Lörrach,4,Lörrach,"{'type': 'Point', 'coordinates': [7.66542, 47.614053]}"
Lörrach Hbf,4,Lörrach,"{'type': 'Point', 'coordinates': [7.66542, 47.614053]}"
Lübben (Spreewald),4,Lübben,"{'type': 'Point', 'coordinates': [13.877182, 51.939737]}"
Lübbenau (Spreewald),4,Lübbenau ,"{'type': 'Point', 'coordinates': [13.9609, 51.862169]}"
Lübeck Hbf,2,Lübeck,"{'type': 'Point', 'coordinates': [10.669821, 53.867547]}"
Ludwigsburg,3,Ludwigsburg,"{'type': 'Point', 'coordinates': [9.18542, 48.891862]}"
Ludwigsfelde,4,Ludwigsfelde,"{'type': 'Point', 'coordinates': [13.267319, 52.298098]}"
Ludwigshafen (Rhein) Hbf,2,Ludwigshafen,"{'type': 'Point', 'coordinates': [8.433402, 49.477987]}"
Ludwigshafen (Rhein) Hbf,2,Ludwigshafen,"{'type': 'Point', 'coordinates': [8.433402, 49.477987]}"
Ludwigshafen (Rhein) Mitte,3,Ludwigshafen,"{'type': 'Point', 'coordinates': [8.452152, 49.479005]}"
Ludwigshafen (Rhein) Mitte,3,Ludwigshafen,"{'type': 'Point', 'coordinates': [8.452152, 49.479005]}"
Ludwigshafen-Oggersheim,4,Ludwigshafen,"{'type': 'Point', 'coordinates': [8.381523, 49.493188]}"
Ludwigslust,4,Ludwigslust,"{'type': 'Point', 'coordinates': [11.494491, 53.334671]}"
Lüneburg,2,Lüneburg,"{'type': 'Point', 'coordinates': [10.41989, 53.249656]}"
Lüneburg,2,Lüneburg,"{'type': 'Point', 'coordinates': [10.41989, 53.249656]}"
Lünen Hbf,4,Lünen,"{'type': 'Point', 'coordinates': [7.529485, 51.617129]}"
Lutherstadt Wittenberg,3,Lutherstadt Wittenberg,"{'type': 'Point', 'coordinates': [12.662285, 51.867811]}"
Magdeburg Hbf,2,Magdeburg,"{'type': 'Point', 'coordinates': [11.626891, 52.130349]}"
Magdeburg-Buckau,4,Magdeburg,"{'type': 'Point', 'coordinates': [11.63004, 52.109204]}"
Magdeburg-Neustadt,4,Magdeburg,"{'type': 'Point', 'coordinates': [11.641703, 52.148843]}"
Maintal Ost,4,Maintal,"{'type': 'Point', 'coordinates': [8.836714, 50.14234]}"
Mainz Hbf,2,Mainz,"{'type': 'Point', 'coordinates': [8.25872, 50.001117]}"
Mainz Römisches Theater,3,Mainz,"{'type': 'Point', 'coordinates': [8.277565, 49.993465]}"
Mainz Süd,3,Mainz,"{'type': 'Point', 'coordinates': [8.277565, 49.993465]}"
Mainz-Bischofsheim,4,Bischofsheim,"{'type': 'Point', 'coordinates': [8.35750043, 49.9932258]}"
Mainz-Bischofsheim,4,Bischofsheim,"{'type': 'Point', 'coordinates': [8.35750043, 49.9932258]}"
Mainz-Gustavsburg,4,Ginsheim-Gustavsburg,"{'type': 'Point', 'coordinates': [8.314197, 49.994319]}"
Mainz-Kastel,4,Wiesbaden,"{'type': 'Point', 'coordinates': [8.283174, 50.00658]}"
Maisach,4,Maisach,"{'type': 'Point', 'coordinates': [11.256393, 48.214147]}"
Mammendorf-Nannhofen,4,Mammendorf,"{'type': 'Point', 'coordinates': [11.174618, 48.216826]}"
Mammendorf-Nannhofen,4,Mammendorf,"{'type': 'Point', 'coordinates': [11.174618, 48.216826]}"
Mannheim Hbf,2,Mannheim,"{'type': 'Point', 'coordinates': [8.468921, 49.479354]}"
Mannheim-Friedrichsfeld,4,Mannheim,"{'type': 'Point', 'coordinates': [8.580125, 49.44867]}"
Mannheim-Friedrichsfeld Süd,4,Mannheim,"{'type': 'Point', 'coordinates': [8.572382, 49.438144]}"
Mannheim-Neckarau,4,Mannheim,"{'type': 'Point', 'coordinates': [8.494792, 49.455545]}"
Mannheim-Seckenheim,4,Mannheim,"{'type': 'Point', 'coordinates': [8.538107, 49.450962]}"
Mannheim-Waldhof,4,Mannheim,"{'type': 'Point', 'coordinates': [8.482603, 49.525661]}"
Marbach (Neckar),4,Marbach am Neckar,"{'type': 'Point', 'coordinates': [9.264452, 48.943685]}"
Marburg (Lahn),2,Marburg,"{'type': 'Point', 'coordinates': [8.775014, 50.819272]}"
Markt Schwaben,3,Markt Schwaben,"{'type': 'Point', 'coordinates': [11.862093, 48.193606]}"
Marktredwitz,3,Marktredwitz,"{'type': 'Point', 'coordinates': [12.082583, 50.004596]}"
Meckenbeuren,4,Meckenbeuren,"{'type': 'Point', 'coordinates': [9.558393, 47.69976]}"
Meckesheim,4,Meckesheim,"{'type': 'Point', 'coordinates': [8.812836, 49.320658]}"
Meiningen,4,Meiningen,"{'type': 'Point', 'coordinates': [10.421205, 50.57407]}"
Melle,4,Melle,"{'type': 'Point', 'coordinates': [8.343221, 52.209257]}"
Memmingen,3,Memmingen,"{'type': 'Point', 'coordinates': [10.186853, 47.985581]}"
Mering,3,Mering,"{'type': 'Point', 'coordinates': [10.988291, 48.262698]}"
Mering-St Afra,4,Mering,"{'type': 'Point', 'coordinates': [10.971202, 48.274282]}"
Merseburg,4,Merseburg,"{'type': 'Point', 'coordinates': [11.990551, 51.356889]}"
Merzig (Saar),4,Merzig (Saar),"{'type': 'Point', 'coordinates': [6.634192, 49.436419]}"
Meschede,4,Meschede,"{'type': 'Point', 'coordinates': [8.279053, 51.349603]}"
Messe Nord / ICC (Witzleben),4,Berlin,"{'type': 'Point', 'coordinates': [13.283445, 52.507525]}"
Metzingen,4,Metzingen,"{'type': 'Point', 'coordinates': [9.290156, 48.539725]}"
Mexikoplatz,4,Berlin,"{'type': 'Point', 'coordinates': [13.232712, 52.436937]}"
Michendorf,4,Michendorf,"{'type': 'Point', 'coordinates': [13.030688, 52.316344]}"
Mindelheim,4,Mindelheim,"{'type': 'Point', 'coordinates': [10.501626, 48.044917]}"
Minden (Westf),3,Minden,"{'type': 'Point', 'coordinates': [8.934728, 52.290138]}"
Mittenwald,4,Mittenwald,"{'type': 'Point', 'coordinates': [11.265705, 47.44003]}"
Mittenwald,4,Mittenwald,"{'type': 'Point', 'coordinates': [11.265705, 47.44003]}"
Mittlerer Landweg (S-Bahn),4,Hamburg,"{'type': 'Point', 'coordinates': [10.131122, 53.498172]}"
Mittlerer Landweg (S-Bahn),4,Hamburg,"{'type': 'Point', 'coordinates': [10.131122, 53.498172]}"
Mönchengladbach Hbf,2,Mönchengladbach,"{'type': 'Point', 'coordinates': [6.446111, 51.196583]}"
Montabaur,4,Montabaur,"{'type': 'Point', 'coordinates': [7.825333, 50.444834]}"
Montabaur,4,Montabaur,"{'type': 'Point', 'coordinates': [7.825333, 50.444834]}"
Moosburg,4,Moosburg,"{'type': 'Point', 'coordinates': [11.930382, 48.47033]}"
Mörfelden,4,Mörfelden - Walldorf,"{'type': 'Point', 'coordinates': [8.565384, 49.979]}"
Mosbach-Neckarelz,3,Mosbach-Neckarelz,"{'type': 'Point', 'coordinates': [9.113093, 49.348484]}"
Mühlacker,4,Mühlacker,"{'type': 'Point', 'coordinates': [8.846101, 48.953192]}"
Mühlhausen (Thür),4,Mühlhausen / Thüringen,"{'type': 'Point', 'coordinates': [10.474041, 51.209193]}"
Mühlheim (Main),4,Mühlheim (Main),"{'type': 'Point', 'coordinates': [8.837646, 50.119277]}"
Mülheim (Ruhr) Hbf,3,Mülheim an der Ruhr,"{'type': 'Point', 'coordinates': [6.88651, 51.431342]}"
Mülheim (Ruhr)-Styrum,3,Mülheim an der Ruhr,"{'type': 'Point', 'coordinates': [6.852636, 51.449203]}"
Müllheim (Baden),4,Müllheim ,"{'type': 'Point', 'coordinates': [7.599332, 47.809743]}"
München Donnersbergerbrücke,3,München,"{'type': 'Point', 'coordinates': [11.536537, 48.142623]}"
München Harras,4,München,"{'type': 'Point', 'coordinates': [11.536311, 48.117747]}"
München Hbf tief,1,München,"{'type': 'Point', 'coordinates': [11.558335, 48.140232]}"
München Hbf,1,München,"{'type': 'Point', 'coordinates': [11.558335, 48.140232]}"
München Hbf,1,München,"{'type': 'Point', 'coordinates': [11.558335, 48.140232]}"
München Hbf,1,München,"{'type': 'Point', 'coordinates': [11.558335, 48.140232]}"
München Heimeranplatz,4,München,"{'type': 'Point', 'coordinates': [11.5315, 48.132961]}"
München Heimeranplatz,4,München,"{'type': 'Point', 'coordinates': [11.5315, 48.132961]}"
München Isartor,4,München,"{'type': 'Point', 'coordinates': [11.583234, 48.134202]}"
München Karlsplatz,3,München,"{'type': 'Point', 'coordinates': [11.565619, 48.139452]}"
München Leuchtenbergring,4,München,"{'type': 'Point', 'coordinates': [11.615986, 48.13425]}"
München Marienplatz,3,München,"{'type': 'Point', 'coordinates': [11.575386, 48.137048]}"
München Ost,1,München,"{'type': 'Point', 'coordinates': [11.604971, 48.12744]}"
München Rosenheimer Platz,3,München,"{'type': 'Point', 'coordinates': [11.593049, 48.129168]}"
München Siemenswerke,4,München,"{'type': 'Point', 'coordinates': [11.532799, 48.094503]}"
München-Allach,4,München,"{'type': 'Point', 'coordinates': [11.468036, 48.189932]}"
München-Berg am Laim,4,München,"{'type': 'Point', 'coordinates': [11.633295, 48.134001]}"
München-Freiham,4,München,"{'type': 'Point', 'coordinates': [11.410112, 48.14]}"
München-Giesing,3,München,"{'type': 'Point', 'coordinates': [11.596346, 48.110803]}"
München-Hackerbrücke,3,München,"{'type': 'Point', 'coordinates': [11.548572, 48.141969]}"
München-Hirschgarten,3,München,"{'type': 'Point', 'coordinates': [11.519245, 48.14354]}"
München-Karlsfeld,4,München,"{'type': 'Point', 'coordinates': [11.459568, 48.211179]}"
München-Laim Pbf,3,München,"{'type': 'Point', 'coordinates': [11.503669, 48.144371]}"
München-Langwied,4,München,"{'type': 'Point', 'coordinates': [11.432508, 48.163112]}"
München-Mittersendling,4,München,"{'type': 'Point', 'coordinates': [11.536354, 48.107824]}"
München-Moosach,4,München,"{'type': 'Point', 'coordinates': [11.506237, 48.180258]}"
München-Obermenzing,4,München,"{'type': 'Point', 'coordinates': [11.478117, 48.164223]}"
München-Pasing,2,München,"{'type': 'Point', 'coordinates': [11.461872, 48.149852]}"
München-Riem Pbf,4,München,"{'type': 'Point', 'coordinates': [11.678049, 48.143983]}"
München-Untermenzing,4,München,"{'type': 'Point', 'coordinates': [11.472792, 48.177673]}"
München-Westkreuz,4,München,"{'type': 'Point', 'coordinates': [11.44394, 48.149026]}"
Münster (Westf) Hbf,2,Münster,"{'type': 'Point', 'coordinates': [7.635715, 51.956566]}"
Münster (Westf) Hbf,2,Münster,"{'type': 'Point', 'coordinates': [7.635715, 51.956566]}"
Murnau,4,Murnau,"{'type': 'Point', 'coordinates': [11.192628, 47.682266]}"
Nauen,3,Nauen,"{'type': 'Point', 'coordinates': [12.885559, 52.612696]}"
Naumburg (Saale) Hbf,3,Naumburg ,"{'type': 'Point', 'coordinates': [11.796984, 51.163071]}"
Neckarelz,3,Mosbach-Neckarelz,"{'type': 'Point', 'coordinates': [9.113093, 49.348484]}"
Neckargemünd,3,Neckargemünd,"{'type': 'Point', 'coordinates': [8.788425, 49.393678]}"
Neckarsteinach,4,Neckarsteinach,"{'type': 'Point', 'coordinates': [8.841429, 49.404909]}"
Neckarsulm,3,Neckarsulm,"{'type': 'Point', 'coordinates': [9.220068, 49.188973]}"
Nettelnburg (S-Bahn),4,Hamburg,"{'type': 'Point', 'coordinates': [10.181408, 53.487888]}"
Neu Isenburg,4,Neu Isenburg,"{'type': 'Point', 'coordinates': [8.665609, 50.053052]}"
Neu Ulm,4,Neu Ulm,"{'type': 'Point', 'coordinates': [10.004823, 48.393039]}"
Neubeckum,4,Beckum,"{'type': 'Point', 'coordinates': [8.02136, 51.801951]}"
Neubeckum,4,Beckum,"{'type': 'Point', 'coordinates': [8.02136, 51.801951]}"
Neubiberg,4,Neubiberg,"{'type': 'Point', 'coordinates': [11.660222, 48.075847]}"
Neubrandenburg,3,Neubrandenburg,"{'type': 'Point', 'coordinates': [13.261465, 53.561831]}"
Neubrücke (Nahe),4,Hoppstädten-Weiersbach,"{'type': 'Point', 'coordinates': [7.172701, 49.606066]}"
Neudietendorf,4,Neudietendorf,"{'type': 'Point', 'coordinates': [10.909685, 50.913898]}"
Neuenmarkt-Wirsberg,4,Neuenmarkt,"{'type': 'Point', 'coordinates': [11.581061, 50.093676]}"
Neufahrn (b Freising),4,Neufahrn,"{'type': 'Point', 'coordinates': [11.661261, 48.321636]}"
Neuhaus (Pegnitz),4,Neuhaus (Pegnitz),"{'type': 'Point', 'coordinates': [11.551709, 49.626653]}"
Neukieritzsch,4,Neukieritzsch,"{'type': 'Point', 'coordinates': [12.412836, 51.150774]}"
Neumarkt (Oberpf),3,Neumarkt (Oberpf),"{'type': 'Point', 'coordinates': [11.456987, 49.273221]}"
Neumünster,2,Neumünster,"{'type': 'Point', 'coordinates': [9.979816, 54.075752]}"
Neunkirchen (Saar) Hbf,3,Neunkirchen (Saar),"{'type': 'Point', 'coordinates': [7.176655, 49.353291]}"
Neuss Hbf,2,Neuss,"{'type': 'Point', 'coordinates': [6.684527, 51.204351]}"
Neuss Hbf,2,Neuss,"{'type': 'Point', 'coordinates': [6.684527, 51.204351]}"
Neuss Hbf,2,Neuss,"{'type': 'Point', 'coordinates': [6.684527, 51.204351]}"
Neustadt (Aisch) Bahnhof,4,Neustadt (Aisch),"{'type': 'Point', 'coordinates': [10.588032, 49.576876]}"
Neustadt (Weinstr) Böbig,4,Neustadt ,"{'type': 'Point', 'coordinates': [8.158313, 49.354245]}"
Neustadt (Weinstr) Hbf,2,Neustadt ,"{'type': 'Point', 'coordinates': [8.140757, 49.349553]}"
Neustadt a Rübenberge,4,Neustadt a Rübenberge,"{'type': 'Point', 'coordinates': [9.455277, 52.503325]}"
Neustrelitz Hbf,4,Neustrelitz,"{'type': 'Point', 'coordinates': [13.074603, 53.359255]}"
Neuwied,3,Neuwied,"{'type': 'Point', 'coordinates': [7.473132, 50.431466]}"
Neuwiedenthal (S-Bahn),4,Hamburg,"{'type': 'Point', 'coordinates': [9.877434, 53.473059]}"
Neuwirtshaus-Porscheplatz,4,Stuttgart,"{'type': 'Point', 'coordinates': [9.152505, 48.833824]}"
Nidda,4,Nidda,"{'type': 'Point', 'coordinates': [8.998881, 50.411449]}"
Niebüll,3,Niebüll,"{'type': 'Point', 'coordinates': [8.834572, 54.789605]}"
Nürnberg Hbf,1,Nürnberg,"{'type': 'Point', 'coordinates': [11.082989, 49.445616]}"
Nürnberg-Frankenstadion,4,Nürnberg,"{'type': 'Point', 'coordinates': [11.130044, 49.430795]}"
Nürtingen,3,Nürtingen,"{'type': 'Point', 'coordinates': [9.342648, 48.627997]}"
Oberesslingen,4,Esslingen am Neckar,"{'type': 'Point', 'coordinates': [9.327267, 48.729876]}"
Oberhausen Hbf,2,Oberhausen,"{'type': 'Point', 'coordinates': [6.851588, 51.474878]}"
Oberschleißheim,4,Oberschleißheim,"{'type': 'Point', 'coordinates': [11.55783, 48.257226]}"
Oberstdorf,3,Oberstdorf,"{'type': 'Point', 'coordinates': [10.278097, 47.411032]}"
Oberursel (Taunus),4,Oberursel (Taunus),"{'type': 'Point', 'coordinates': [8.589409, 50.199423]}"
Paderborn Hbf,2,Paderborn,"{'type': 'Point', 'coordinates': [8.740505, 51.712979]}"
Papenburg (Ems),4,Papenburg ,"{'type': 'Point', 'coordinates': [7.386708, 53.089706]}"
Papestraße,1,Berlin,"{'type': 'Point', 'coordinates': [13.365319, 52.475047]}"
Papestraße,1,Berlin,"{'type': 'Point', 'coordinates': [13.365319, 52.475047]}"
Papestraße,1,Berlin,"{'type': 'Point', 'coordinates': [13.365319, 52.475047]}"
Parsberg,4,Parsberg,"{'type': 'Point', 'coordinates': [11.723355, 49.164355]}"
Pasewalk,4,Pasewalk,"{'type': 'Point', 'coordinates': [13.988875, 53.515353]}"
Passau Hbf,3,Passau,"{'type': 'Point', 'coordinates': [13.450776, 48.573632]}"
Pegnitz,4,Pegnitz,"{'type': 'Point', 'coordinates': [11.5475965, 49.7587084]}"
Petershausen (Oberbay),3,Petershausen (Oberbay),"{'type': 'Point', 'coordinates': [11.469881, 48.41345]}"
Pforzheim Hbf,2,Pforzheim,"{'type': 'Point', 'coordinates': [8.703099, 48.894152]}"
Pinneberg,3,Pinneberg,"{'type': 'Point', 'coordinates': [9.797608, 53.655179]}"
Pinneberg,3,Pinneberg,"{'type': 'Point', 'coordinates': [9.797608, 53.655179]}"
Pirmasens Nord,4,Thaleischweiler-Fröschen,"{'type': 'Point', 'coordinates': [7.604401, 49.259218]}"
Pirna,4,Pirna,"{'type': 'Point', 'coordinates': [13.928881, 50.962623]}"
Planegg (Krailling),4,Planegg,"{'type': 'Point', 'coordinates': [11.413556, 48.105303]}"
Plänterwald,4,Berlin,"{'type': 'Point', 'coordinates': [13.473126, 52.478542]}"
Plattling,3,Plattling,"{'type': 'Point', 'coordinates': [12.86394, 48.779619]}"
Plauen (Vogtl) ob Bf,3,Plauen ,"{'type': 'Point', 'coordinates': [12.129419, 50.506163]}"
Pleinfeld,4,Pleinfeld,"{'type': 'Point', 'coordinates': [10.9771657, 49.1061083]}"
Plettenberg,4,Plettenberg,"{'type': 'Point', 'coordinates': [7.868913, 51.23193]}"
Plochingen,2,Plochingen,"{'type': 'Point', 'coordinates': [9.41081, 48.71308]}"
Plüderhausen,4,Plüderhausen,"{'type': 'Point', 'coordinates': [9.595853, 48.796684]}"
Porta Westfalica,4,Porta Westfalica,"{'type': 'Point', 'coordinates': [8.920253, 52.243423]}"
Porta Westfalica,4,Porta Westfalica,"{'type': 'Point', 'coordinates': [8.920253, 52.243423]}"
Porz (Rhein),4,Köln,"{'type': 'Point', 'coordinates': [7.064724, 50.882907]}"
Porz-Wahn,4,Köln,"{'type': 'Point', 'coordinates': [7.079266, 50.858133]}"
Possenhofen,4,Pöcking,"{'type': 'Point', 'coordinates': [11.306475, 47.96196]}"
Potsdam Charlottenhof,4,Potsdam,"{'type': 'Point', 'coordinates': [13.036496, 52.3928]}"
Potsdam Hbf,2,Potsdam,"{'type': 'Point', 'coordinates': [13.0667031, 52.391509]}"
Potsdam Park Sanssouci,3,Potsdam,"{'type': 'Point', 'coordinates': [13.014512, 52.394108]}"
Potsdamer Platz,2,Berlin,"{'type': 'Point', 'coordinates': [13.375988, 52.509379]}"
Prenzlau,4,Prenzlau,"{'type': 'Point', 'coordinates': [13.866532, 53.321608]}"
Prenzlauer Allee,4,Berlin,"{'type': 'Point', 'coordinates': [13.426412, 52.544615]}"
Prien a Chiemsee,4,Prien am Chiemsee,"{'type': 'Point', 'coordinates': [12.346615, 47.855513]}"
Priesterweg,4,Berlin,"{'type': 'Point', 'coordinates': [13.356281, 52.459914]}"
Puchheim,4,Puchheim,"{'type': 'Point', 'coordinates': [11.353061, 48.172179]}"
Radeberg,4,Radeberg,"{'type': 'Point', 'coordinates': [13.912539, 51.111752]}"
Radolfzell,4,Radolfzell ,"{'type': 'Point', 'coordinates': [8.968984, 47.735873]}"
Rastatt,4,Rastatt,"{'type': 'Point', 'coordinates': [8.215623, 48.860483]}"
Rathaus Steglitz,4,Berlin,"{'type': 'Point', 'coordinates': [13.322948, 52.455833]}"
Rathenow,4,Rathenow,"{'type': 'Point', 'coordinates': [12.35484, 52.59964]}"
Raubling,4,Raubling,"{'type': 'Point', 'coordinates': [12.110149, 47.788506]}"
Raunheim,4,Raunheim,"{'type': 'Point', 'coordinates': [8.454498, 50.009688]}"
Ravensburg,4,Ravensburg,"{'type': 'Point', 'coordinates': [9.6061, 47.784481]}"
Recklinghausen Hbf,3,Recklinghausen,"{'type': 'Point', 'coordinates': [7.20349, 51.616359]}"
Reeperbahn (S-Bahn),4,Hamburg,"{'type': 'Point', 'coordinates': [9.957668, 53.549668]}"
Regensburg Hbf,2,Regensburg,"{'type': 'Point', 'coordinates': [12.099617, 49.011672]}"
