Koblenz Hbf,8000206,2,Koblenz,"{'type': 'Point', 'coordinates': [7.588345, 50.350929]}"
Koblenz Stadtmitte,8003341,4,Koblenz,"{'type': 'Point', 'coordinates': [7.589985, 50.357714]}"
Köln Frankfurter Straße,8003358,4,Köln,"{'type': 'Point', 'coordinates': [7.051262, 50.915219]}"
Köln Geldernstr/Parkgürtel,8003360,4,Köln,"{'type': 'Point', 'coordinates': [6.941413, 50.968551]}"
Köln Hansaring,8003392,4,Köln,"{'type': 'Point', 'coordinates': [6.952565, 50.949131]}"
Köln Hbf,8000207,1,Köln,"{'type': 'Point', 'coordinates': [6.958729, 50.94303]}"
Köln Steinstraße,8003379,4,Köln,"{'type': 'Point', 'coordinates': [7.057173, 50.895558]}"
Köln Süd,8003361,4,Köln,"{'type': 'Point', 'coordinates': [6.938059, 50.9273]}"
Köln Trimbornstrasse,8003320,4,Köln-Kalk,"{'type': 'Point', 'coordinates': [6.996734, 50.935857]}"
Köln West,8003363,4,Köln,"{'type': 'Point', 'coordinates': [6.934389, 50.943665]}"
Köln-Chorweiler,8003365,4,Köln,"{'type': 'Point', 'coordinates': [6.897824, 51.021126]}"
Köln-Chorweiler Nord,8003366,4,Köln,"{'type': 'Point', 'coordinates': [6.892772, 51.028126]}"
Köln-Dellbrück,8003367,4,Köln,"{'type': 'Point', 'coordinates': [7.070124, 50.981437]}"
Köln-Deutz,8003368,1,Köln,"{'type': 'Point', 'coordinates': [6.975001, 50.940874]}"
Köln-Ehrenfeld,8000208,3,Köln,"{'type': 'Point', 'coordinates': [6.917276, 50.951533]}"
Köln-Hansaring,8003392,4,Köln,"{'type': 'Point', 'coordinates': [6.952565, 50.949131]}"
Köln-Longerich,8003371,4,Köln,"{'type': 'Point', 'coordinates': [6.901557, 50.997736]}"
Köln-Mülheim,8000209,3,Köln-Mülheim,"{'type': 'Point', 'coordinates': [7.013295, 50.957986]}"
Köln-Trimbornstrasse,8003320,4,Köln-Kalk,"{'type': 'Point', 'coordinates': [6.996734, 50.935857]}"
Königs Wusterhausen,8010193,4,Königs Wusterhausen,"{'type': 'Point', 'coordinates': [13.631472, 52.296635]}"
Königslutter,8003382,4,Königslutter,"{'type': 'Point', 'coordinates': [10.812489, 52.257166]}"
Königstraße (S-Bahn),8006706,4,Hamburg,"{'type': 'Point', 'coordinates': [9.944088, 53.547796]}"
Königswinter,8003386,4,Königswinter,"{'type': 'Point', 'coordinates': [7.193592, 50.678638]}"
Konstanz,8003400,3,Konstanz,"{'type': 'Point', 'coordinates': [9.177312, 47.658754]}"
Korntal,8003409,4,Korntal,"{'type': 'Point', 'coordinates': [9.121168, 48.826416]}"
Kornwestheim Pbf,8003411,3,Kornwestheim,"{'type': 'Point', 'coordinates': [9.179964, 48.862219]}"
Köthen,8010195,3,Köthen,"{'type': 'Point', 'coordinates': [11.989358, 51.751929]}"
Krefeld Hbf,8000211,3,Krefeld,"{'type': 'Point', 'coordinates': [6.569885, 51.325717]}"
Krefeld-Oppum,8000212,4,Krefeld,"{'type': 'Point', 'coordinates': [6.61009, 51.329749]}"
Kreiensen,8000213,4,Kreiensen,"{'type': 'Point', 'coordinates': [9.967798, 51.851423]}"
Kreuztal,8000214,4,Kreuztal,"{'type': 'Point', 'coordinates': [7.991696, 50.956029]}"
Kriftel,8003442,4,Kriftel,"{'type': 'Point', 'coordinates': [8.475448, 50.08228]}"
Krupunder (S-Bahn),8003460,4,Halstenbek,"{'type': 'Point', 'coordinates': [9.867762, 53.615823]}"
Kulmbach,8003476,4,Kulmbach,"{'type': 'Point', 'coordinates': [11.451889, 50.109822]}"
Lahr (Schwarzw),8003494,4,Lahr ,"{'type': 'Point', 'coordinates': [7.834734, 48.340436]}"
Lambrecht (Pfalz),8003497,4,Lambrecht,"{'type': 'Point', 'coordinates': [8.074391, 49.373336]}"
Lampertheim,8003503,4,Lampertheim,"{'type': 'Point', 'coordinates': [8.478489, 49.598215]}"
Landau (Pfalz) Hbf,8000216,4,Landau,"{'type': 'Point', 'coordinates': [8.126204, 49.197741]}"
Landsberger Allee,8089020,4,Berlin,"{'type': 'Point', 'coordinates': [13.454567, 52.529593]}"
Landshut (Bay) Hbf,8000217,2,Landshut ,"{'type': 'Point', 'coordinates': [12.13593, 48.547492]}"
Landstuhl,8003515,3,Landstuhl,"{'type': 'Point', 'coordinates': [7.565931, 49.416287]}"
Landungsbrücken (S-Bahn),8003518,4,Hamburg,"{'type': 'Point', 'coordinates': [9.971281, 53.546132]}"
Landwehr (S-Bahn),8003519,4,Hamburg,"{'type': 'Point', 'coordinates': [10.038021, 53.561199]}"
Lang Göns,8003520,4,Langgöns,"{'type': 'Point', 'coordinates': [8.667091, 50.497939]}"
Langen (Hess),8003523,4,Langen,"{'type': 'Point', 'coordinates': [8.656787, 49.993612]}"
Langenfelde (S-Bahn),8003541,4,Hamburg,"{'type': 'Point', 'coordinates': [9.93092, 53.579692]}"
Langenhagen Pferdemarkt,8003542,4,Langenhagen,"{'type': 'Point', 'coordinates': [9.735882, 52.450993]}"
Langenhagen-Mitte,8003545,3,Langenhagen,"{'type': 'Point', 'coordinates': [9.725427, 52.440279]}"
Langenselbold,8003550,4,Langenselbold,"{'type': 'Point', 'coordinates': [9.057682, 50.162068]}"
Langwedel,8000586,4,Langwedel,"{'type': 'Point', 'coordinates': [9.194981, 52.977881]}"
Lauda,8000221,4,Lauda-Königshofen,"{'type': 'Point', 'coordinates': [9.709512, 49.565385]}"
Lauffen (Neckar),8003588,4,Lauffen (Neckar),"{'type': 'Point', 'coordinates': [9.146136, 49.076514]}"
Laupheim West,8003592,4,Laupheim,"{'type': 'Point', 'coordinates': [9.847854, 48.230008]}"
Leer (Ostfriesl),8000225,3,Leer,"{'type': 'Point', 'coordinates': [7.465283, 53.23165]}"
Lehrte,8000226,3,Lehrte,"{'type': 'Point', 'coordinates': [9.974599, 52.376722]}"
Leinefelde,8010203,3,Leinefelde,"{'type': 'Point', 'coordinates': [10.3287578, 51.3888361]}"
Leinfelden,8003622,4,Leinfelden-Echterdingen,"{'type': 'Point', 'coordinates': [9.142866, 48.696506]}"
Leipzig Hbf,8010205,1,Leipzig,"{'type': 'Point', 'coordinates': [12.3820639, 51.3454712]}"
Leipzig Messe,8012478,3,Leipzig,"{'type': 'Point', 'coordinates': [12.389278, 51.396145]}"
Leipzig Neue Messe,8012478,3,Leipzig,"{'type': 'Point', 'coordinates': [12.389278, 51.396145]}"
Leipzig-Gohlis,8012188,4,Leipzig,"{'type': 'Point', 'coordinates': [12.374533, 51.362861]}"
Leipzig-Möckern,8012193,4,Leipzig,"{'type': 'Point', 'coordinates': [12.352271, 51.364431]}"
Lennestadt-Altenhundem,8000532,4,Lennestadt,"{'type': 'Point', 'coordinates': [8.071517, 51.104132]}"
Leonberg,8003652,4,Leonberg,"{'type': 'Point', 'coordinates': [9.003853, 48.799646]}"
Letmathe,8000227,4,Iserlohn,"{'type': 'Point', 'coordinates': [7.618397, 51.362838]}"
Leverkusen Mitte,8006713,4,Leverkusen,"{'type': 'Point', 'coordinates': [6.991661, 51.031514]}"
Lichtenfels,8000228,3,Lichtenfels,"{'type': 'Point', 'coordinates': [11.059472, 50.146452]}"
Lichtenhagen,8012221,4,Rostock,"{'type': 'Point', 'coordinates': [12.070866, 54.152403]}"
Limburg (Lahn),8000229,3,Limburg,"{'type': 'Point', 'coordinates': [8.062342, 50.384119]}"
Limburg Süd,8003680,4,Limburg,"{'type': 'Point', 'coordinates': [8.096112, 50.382498]}"
Limburgerhof,8003687,4,Limburgerhof,"{'type': 'Point', 'coordinates': [8.390747, 49.424273]}"
Lindau Hbf,8000230,3,Lindau,"{'type': 'Point', 'coordinates': [9.680469, 47.544341]}"
Lindern,8003697,4,Geilenkirchen,"{'type': 'Point', 'coordinates': [6.207467, 50.996842]}"
Lingen (Ems),8003701,4,Lingen ,"{'type': 'Point', 'coordinates': [7.321731, 52.519867]}"
Linz (Rhein),8003708,4,Linz ,"{'type': 'Point', 'coordinates': [7.276032, 50.569335]}"
Lippstadt,8000571,4,Lippstadt,"{'type': 'Point', 'coordinates': [8.348785, 51.670687]}"
Löbau (Sachs),8010212,4,Löbau,"{'type': 'Point', 'coordinates': [14.671941, 51.099447]}"
Lochham,8003720,4,Gräfelfing,"{'type': 'Point', 'coordinates': [11.43089, 48.128247]}"
Löhne (Westf),8000233,4,Löhne,"{'type': 'Point', 'coordinates': [8.7135, 52.196653]}"
Lörrach,8003729,4,Lörrach,"{'type': 'Point', 'coordinates': [7.66542, 47.614053]}"
Lörrach Hbf,8003729,4,Lörrach,"{'type': 'Point', 'coordinates': [7.66542, 47.614053]}"
Lübben (Spreewald),8010217,4,Lübben,"{'type': 'Point', 'coordinates': [13.877182, 51.939737]}"
Lübbenau (Spreewald),8010220,4,Lübbenau ,"{'type': 'Point', 'coordinates': [13.9609, 51.862169]}"
Lübeck Hbf,8000237,2,Lübeck,"{'type': 'Point', 'coordinates': [10.669821, 53.867547]}"
Ludwigsburg,8000235,3,Ludwigsburg,"{'type': 'Point', 'coordinates': [9.18542, 48.891862]}"
Ludwigsfelde,8010215,4,Ludwigsfelde,"{'type': 'Point', 'coordinates': [13.267319, 52.298098]}"
Ludwigshafen (Rhein) Hbf,8000236,2,Ludwigshafen,"{'type': 'Point', 'coordinates': [8.433402, 49.477987]}"
Ludwigshafen (Rhein) Mitte,8003759,3,Ludwigshafen,"{'type': 'Point', 'coordinates': [8.452152, 49.479005]}"
Ludwigshafen-Oggersheim,8003766,4,Ludwigshafen,"{'type': 'Point', 'coordinates': [8.381523, 49.493188]}"
Ludwigslust,8010216,4,Ludwigslust,"{'type': 'Point', 'coordinates': [11.494491, 53.334671]}"
Lüneburg,8000238,2,Lüneburg,"{'type': 'Point', 'coordinates': [10.41989, 53.249656]}"
Lünen Hbf,8000239,4,Lünen,"{'type': 'Point', 'coordinates': [7.529485, 51.617129]}"
Lutherstadt Wittenberg,8010222,3,Lutherstadt Wittenberg,"{'type': 'Point', 'coordinates': [12.662285, 51.867811]}"
Magdeburg Hbf,8010224,2,Magdeburg,"{'type': 'Point', 'coordinates': [11.626891, 52.130349]}"
Magdeburg-Buckau,8013456,4,Magdeburg,"{'type': 'Point', 'coordinates': [11.63004, 52.109204]}"
Magdeburg-Neustadt,8010226,4,Magdeburg,"{'type': 'Point', 'coordinates': [11.641703, 52.148843]}"
Maintal Ost,8002877,4,Maintal,"{'type': 'Point', 'coordinates': [8.836714, 50.14234]}"
Mainz Hbf,8000240,2,Mainz,"{'type': 'Point', 'coordinates': [8.25872, 50.001117]}"
Mainz Römisches Theater,8003816,3,Mainz,"{'type': 'Point', 'coordinates': [8.277565, 49.993465]}"
Mainz Süd,8003816,3,Mainz,"{'type': 'Point', 'coordinates': [8.277565, 49.993465]}"
Mainz-Bischofsheim,8000241,4,Bischofsheim,"{'type': 'Point', 'coordinates': [8.35750043, 49.9932258]}"
Mainz-Gustavsburg,8003818,4,Ginsheim-Gustavsburg,"{'type': 'Point', 'coordinates': [8.314197, 49.994319]}"
Mainz-Kastel,8000615,4,Wiesbaden,"{'type': 'Point', 'coordinates': [8.283174, 50.00658]}"
Maisach,8003824,4,Maisach,"{'type': 'Point', 'coordinates': [11.256393, 48.214147]}"
Mammendorf-Nannhofen,8004204,4,Mammendorf,"{'type': 'Point', 'coordinates': [11.174618, 48.216826]}"
Mannheim Hbf,8000244,2,Mannheim,"{'type': 'Point', 'coordinates': [8.468921, 49.479354]}"
Mannheim-Friedrichsfeld,8000631,4,Mannheim,"{'type': 'Point', 'coordinates': [8.580125, 49.44867]}"
Mannheim-Friedrichsfeld Süd,8003842,4,Mannheim,"{'type': 'Point', 'coordinates': [8.572382, 49.438144]}"
Mannheim-Neckarau,8003844,4,Mannheim,"{'type': 'Point', 'coordinates': [8.494792, 49.455545]}"
Mannheim-Seckenheim,8003847,4,Mannheim,"{'type': 'Point', 'coordinates': [8.538107, 49.450962]}"
Mannheim-Waldhof,8003848,4,Mannheim,"{'type': 'Point', 'coordinates': [8.482603, 49.525661]}"
Marbach (Neckar),8003853,4,Marbach am Neckar,"{'type': 'Point', 'coordinates': [9.264452, 48.943685]}"
Marburg (Lahn),8000337,2,Marburg,"{'type': 'Point', 'coordinates': [8.775014, 50.819272]}"
Markt Schwaben,8003879,3,Markt Schwaben,"{'type': 'Point', 'coordinates': [11.862093, 48.193606]}"
Marktredwitz,8000247,3,Marktredwitz,"{'type': 'Point', 'coordinates': [12.082583, 50.004596]}"
Meckenbeuren,8003930,4,Meckenbeuren,"{'type': 'Point', 'coordinates': [9.558393, 47.69976]}"
Meckesheim,8003932,4,Meckesheim,"{'type': 'Point', 'coordinates': [8.812836, 49.320658]}"
Meiningen,8010230,4,Meiningen,"{'type': 'Point', 'coordinates': [10.421205, 50.57407]}"
Melle,8003956,4,Melle,"{'type': 'Point', 'coordinates': [8.343221, 52.209257]}"
Memmingen,8000249,3,Memmingen,"{'type': 'Point', 'coordinates': [10.186853, 47.985581]}"
Mering,8003982,3,Mering,"{'type': 'Point', 'coordinates': [10.988291, 48.262698]}"
Mering-St Afra,8004008,4,Mering,"{'type': 'Point', 'coordinates': [10.971202, 48.274282]}"
Merseburg,8010232,4,Merseburg,"{'type': 'Point', 'coordinates': [11.990551, 51.356889]}"
Merzig (Saar),8003992,4,Merzig (Saar),"{'type': 'Point', 'coordinates': [6.634192, 49.436419]}"
Meschede,8003993,4,Meschede,"{'type': 'Point', 'coordinates': [8.279053, 51.349603]}"
Messe Nord / ICC (Witzleben),8089110,4,Berlin,"{'type': 'Point', 'coordinates': [13.283445, 52.507525]}"
Metzingen,8004009,4,Metzingen,"{'type': 'Point', 'coordinates': [9.290156, 48.539725]}"
Mexikoplatz,8089023,4,Berlin,"{'type': 'Point', 'coordinates': [13.232712, 52.436937]}"
Michendorf,8010233,4,Michendorf,"{'type': 'Point', 'coordinates': [13.030688, 52.316344]}"
Mindelheim,8000338,4,Mindelheim,"{'type': 'Point', 'coordinates': [10.501626, 48.044917]}"
Minden (Westf),8000252,3,Minden,"{'type': 'Point', 'coordinates': [8.934728, 52.290138]}"
Mittenwald,8004043,4,Mittenwald,"{'type': 'Point', 'coordinates': [11.265705, 47.44003]}"
Mittlerer Landweg (S-Bahn),8004048,4,Hamburg,"{'type': 'Point', 'coordinates': [10.131122, 53.498172]}"
Mönchengladbach Hbf,8000253,2,Mönchengladbach,"{'type': 'Point', 'coordinates': [6.446111, 51.196583]}"
Montabaur,8000667,4,Montabaur,"{'type': 'Point', 'coordinates': [7.825333, 50.444834]}"
Moosburg,8004084,4,Moosburg,"{'type': 'Point', 'coordinates': [11.930382, 48.47033]}"
Mörfelden,8004065,4,Mörfelden - Walldorf,"{'type': 'Point', 'coordinates': [8.565384, 49.979]}"
Mosbach-Neckarelz,8000264,3,Mosbach-Neckarelz,"{'type': 'Point', 'coordinates': [9.113093, 49.348484]}"
Mühlacker,8000339,4,Mühlacker,"{'type': 'Point', 'coordinates': [8.846101, 48.953192]}"
Mühlhausen (Thür),8010235,4,Mühlhausen / Thüringen,"{'type': 'Point', 'coordinates': [10.474041, 51.209193]}"
Mühlheim (Main),8004112,4,Mühlheim (Main),"{'type': 'Point', 'coordinates': [8.837646, 50.119277]}"
Mülheim (Ruhr) Hbf,8000259,3,Mülheim an der Ruhr,"{'type': 'Point', 'coordinates': [6.88651, 51.431342]}"
Mülheim (Ruhr)-Styrum,8000687,3,Mülheim an der Ruhr,"{'type': 'Point', 'coordinates': [6.852636, 51.449203]}"
Müllheim (Baden),8004124,4,Müllheim ,"{'type': 'Point', 'coordinates': [7.599332, 47.809743]}"
München Donnersbergerbrücke,8004128,3,München,"{'type': 'Point', 'coordinates': [11.536537, 48.142623]}"
München Harras,8004130,4,München,"{'type': 'Point', 'coordinates': [11.536311, 48.117747]}"
München Hbf tief,8000261,1,München,"{'type': 'Point', 'coordinates': [11.558335, 48.140232]}"
München Hbf,8000261,1,München,"{'type': 'Point', 'coordinates': [11.558335, 48.140232]}"
München Heimeranplatz,8005419,4,München,"{'type': 'Point', 'coordinates': [11.5315, 48.132961]}"
München Isartor,8004131,4,München,"{'type': 'Point', 'coordinates': [11.583234, 48.134202]}"
München Karlsplatz,8004132,3,München,"{'type': 'Point', 'coordinates': [11.565619, 48.139452]}"
München Leuchtenbergring,8004134,4,München,"{'type': 'Point', 'coordinates': [11.615986, 48.13425]}"
München Marienplatz,8004135,3,München,"{'type': 'Point', 'coordinates': [11.575386, 48.137048]}"
München Ost,8000262,1,München,"{'type': 'Point', 'coordinates': [11.604971, 48.12744]}"
München Rosenheimer Platz,8004136,3,München,"{'type': 'Point', 'coordinates': [11.593049, 48.129168]}"
München Siemenswerke,8004137,4,München,"{'type': 'Point', 'coordinates': [11.532799, 48.094503]}"
München-Allach,8004140,4,München,"{'type': 'Point', 'coordinates': [11.468036, 48.189932]}"
München-Berg am Laim,8004142,4,München,"{'type': 'Point', 'coordinates': [11.633295, 48.134001]}"
München-Freiham,8004181,4,München,"{'type': 'Point', 'coordinates': [11.410112, 48.14]}"
München-Giesing,8004148,3,München,"{'type': 'Point', 'coordinates': [11.596346, 48.110803]}"
München-Hackerbrücke,8004129,3,München,"{'type': 'Point', 'coordinates': [11.548572, 48.141969]}"
München-Hirschgarten,8004179,3,München,"{'type': 'Point', 'coordinates': [11.519245, 48.14354]}"
München-Karlsfeld,8004150,4,München,"{'type': 'Point', 'coordinates': [11.459568, 48.211179]}"
München-Laim Pbf,8004151,3,München,"{'type': 'Point', 'coordinates': [11.503669, 48.144371]}"
München-Langwied,8004152,4,München,"{'type': 'Point', 'coordinates': [11.432508, 48.163112]}"
München-Mittersendling,8004154,4,München,"{'type': 'Point', 'coordinates': [11.536354, 48.107824]}"
München-Moosach,8004155,4,München,"{'type': 'Point', 'coordinates': [11.506237, 48.180258]}"
München-Obermenzing,8004157,4,München,"{'type': 'Point', 'coordinates': [11.478117, 48.164223]}"
München-Pasing,8004158,2,München,"{'type': 'Point', 'coordinates': [11.461872, 48.149852]}"
München-Riem Pbf,8004160,4,München,"{'type': 'Point', 'coordinates': [11.678049, 48.143983]}"
München-Untermenzing,8004139,4,München,"{'type': 'Point', 'coordinates': [11.472792, 48.177673]}"
München-Westkreuz,8004163,4,München,"{'type': 'Point', 'coordinates': [11.44394, 48.149026]}"
Münster (Westf) Hbf,8000263,2,Münster,"{'type': 'Point', 'coordinates': [7.635715, 51.956566]}"
Murnau,8004185,4,Murnau,"{'type': 'Point', 'coordinates': [11.192628, 47.682266]}"
Nauen,8010239,3,Nauen,"{'type': 'Point', 'coordinates': [12.885559, 52.612696]}"
Naumburg (Saale) Hbf,8010240,3,Naumburg ,"{'type': 'Point', 'coordinates': [11.796984, 51.163071]}"
Neckarelz,8000264,3,Mosbach-Neckarelz,"{'type': 'Point', 'coordinates': [9.113093, 49.348484]}"
Neckargemünd,8000265,3,Neckargemünd,"{'type': 'Point', 'coordinates': [8.788425, 49.393678]}"
Neckarsteinach,8004219,4,Neckarsteinach,"{'type': 'Point', 'coordinates': [8.841429, 49.404909]}"
Neckarsulm,8004220,3,Neckarsulm,"{'type': 'Point', 'coordinates': [9.220068, 49.188973]}"
Nettelnburg (S-Bahn),8004241,4,Hamburg,"{'type': 'Point', 'coordinates': [10.181408, 53.487888]}"
Neu Isenburg,8004246,4,Neu Isenburg,"{'type': 'Point', 'coordinates': [8.665609, 50.053052]}"
Neu Ulm,8006730,4,Neu Ulm,"{'type': 'Point', 'coordinates': [10.004823, 48.393039]}"
Neubeckum,8004251,4,Beckum,"{'type': 'Point', 'coordinates': [8.02136, 51.801951]}"
Neubiberg,8004252,4,Neubiberg,"{'type': 'Point', 'coordinates': [11.660222, 48.075847]}"
Neubrandenburg,8010241,3,Neubrandenburg,"{'type': 'Point', 'coordinates': [13.261465, 53.561831]}"
Neubrücke (Nahe),8004253,4,Hoppstädten-Weiersbach,"{'type': 'Point', 'coordinates': [7.172701, 49.606066]}"
Neudietendorf,8010242,4,Neudietendorf,"{'type': 'Point', 'coordinates': [10.909685, 50.913898]}"
Neuenmarkt-Wirsberg,8000267,4,Neuenmarkt,"{'type': 'Point', 'coordinates': [11.581061, 50.093676]}"
Neufahrn (b Freising),8004279,4,Neufahrn,"{'type': 'Point', 'coordinates': [11.661261, 48.321636]}"
Neuhaus (Pegnitz),8004284,4,Neuhaus (Pegnitz),"{'type': 'Point', 'coordinates': [11.551709, 49.626653]}"
Neukieritzsch,8010243,4,Neukieritzsch,"{'type': 'Point', 'coordinates': [12.412836, 51.150774]}"
Neumarkt (Oberpf),8004305,3,Neumarkt (Oberpf),"{'type': 'Point', 'coordinates': [11.456987, 49.273221]}"
Neumünster,8000271,2,Neumünster,"{'type': 'Point', 'coordinates': [9.979816, 54.075752]}"
Neunkirchen (Saar) Hbf,8000272,3,Neunkirchen (Saar),"{'type': 'Point', 'coordinates': [7.176655, 49.353291]}"
Neuss Hbf,8000274,2,Neuss,"{'type': 'Point', 'coordinates': [6.684527, 51.204351]}"
Neustadt (Aisch) Bahnhof,8004323,4,Neustadt (Aisch),"{'type': 'Point', 'coordinates': [10.588032, 49.576876]}"
Neustadt (Weinstr) Böbig,8004489,4,Neustadt ,"{'type': 'Point', 'coordinates': [8.158313, 49.354245]}"
Neustadt (Weinstr) Hbf,8000275,2,Neustadt ,"{'type': 'Point', 'coordinates': [8.140757, 49.349553]}"
Neustadt a Rübenberge,8004322,4,Neustadt a Rübenberge,"{'type': 'Point', 'coordinates': [9.455277, 52.503325]}"
Neustrelitz Hbf,8010250,4,Neustrelitz,"{'type': 'Point', 'coordinates': [13.074603, 53.359255]}"
Neuwied,8000276,3,Neuwied,"{'type': 'Point', 'coordinates': [7.473132, 50.431466]}"
Neuwiedenthal (S-Bahn),8006750,4,Hamburg,"{'type': 'Point', 'coordinates': [9.877434, 53.473059]}"
Neuwirtshaus-Porscheplatz,8004338,4,Stuttgart,"{'type': 'Point', 'coordinates': [9.152505, 48.833824]}"
Nidda,8000277,4,Nidda,"{'type': 'Point', 'coordinates': [8.998881, 50.411449]}"
Niebüll,8004343,3,Niebüll,"{'type': 'Point', 'coordinates': [8.834572, 54.789605]}"
Niederlahnstein,8000278,4,Lahnstein,"{'type': 'Point', 'coordinates': [7.599503, 50.31639]}"
Niedernhausen (Taunus),8004400,4,Niedernhausen,"{'type': 'Point', 'coordinates': [8.312879, 50.159697]}"
Nienburg (Weser),8000279,3,Nienburg  ,"{'type': 'Point', 'coordinates': [9.217753, 52.645566]}"
Nikolassee,8089078,4,Berlin,"{'type': 'Point', 'coordinates': [13.193643, 52.431807]}"
Norddeich Mole,8007768,4,Norden,"{'type': 'Point', 'coordinates': [7.158806, 53.624315]}"
Nordhausen,8010256,3,Nordhausen,"{'type': 'Point', 'coordinates': [10.789249, 51.49292]}"
Northeim (Han),8000283,3,Northeim ,"{'type': 'Point', 'coordinates': [9.986618, 51.703139]}"
Nottuln-Appelhülsen,8000595,4,Nottuln-Appelhülsen,"{'type': 'Point', 'coordinates': [7.426334, 51.892139]}"
Nürnberg Hbf,8000284,1,Nürnberg,"{'type': 'Point', 'coordinates': [11.082989, 49.445616]}"
Nürnberg-Frankenstadion,8004493,4,Nürnberg,"{'type': 'Point', 'coordinates': [11.130044, 49.430795]}"
Nürtingen,8004488,3,Nürtingen,"{'type': 'Point', 'coordinates': [9.342648, 48.627997]}"
Oberesslingen,8004528,4,Esslingen am Neckar,"{'type': 'Point', 'coordinates': [9.327267, 48.729876]}"
Oberhausen Hbf,8000286,2,Oberhausen,"{'type': 'Point', 'coordinates': [6.851588, 51.474878]}"
Oberschleißheim,8004580,4,Oberschleißheim,"{'type': 'Point', 'coordinates': [11.55783, 48.257226]}"
Oberstdorf,8004585,3,Oberstdorf,"{'type': 'Point', 'coordinates': [10.278097, 47.411032]}"
Oberursel (Taunus),8004596,4,Oberursel (Taunus),"{'type': 'Point', 'coordinates': [8.589409, 50.199423]}"
Oelde,8004626,4,Oelde,"{'type': 'Point', 'coordinates': [8.142599, 51.829112]}"
Offenbach (Main) Hbf,8000349,4,Offenbach (Main),"{'type': 'Point', 'coordinates': [8.760743, 50.099264]}"
Offenbach (Main) Ost,8004645,3,Offenbach (Main),"{'type': 'Point', 'coordinates': [8.784375, 50.102765]}"
Offenbach Ledermuseum,8070091,4,Offenbach (Main),"{'type': 'Point', 'coordinates': [8.750485, 50.105989]}"
Offenbach Marktplatz,8070090,4,Offenbach (Main),"{'type': 'Point', 'coordinates': [8.763633, 50.105855]}"
Offenbach-Kaiserlei,8070092,4,Offenbach (Main),"{'type': 'Point', 'coordinates': [8.738377, 50.105332]}"
Offenburg,8000290,2,Offenburg,"{'type': 'Point', 'coordinates': [7.946723, 48.476475]}"
Oftersheim,8004658,4,Oftersheim,"{'type': 'Point', 'coordinates': [8.579013, 49.373505]}"
Ohlsdorf (S-Bahn),8004661,4,Hamburg,"{'type': 'Point', 'coordinates': [10.031968, 53.620873]}"
Olching,8004667,4,Olching,"{'type': 'Point', 'coordinates': [11.335602, 48.209995]}"
Oldenburg (Oldb) Hbf,8000291,2,Oldenburg (Oldb),"{'type': 'Point', 'coordinates': [8.222713, 53.144323]}"
Olympiastadion,8089330,3,Berlin,"{'type': 'Point', 'coordinates': [13.242389, 52.511166]}"
Opladen,8000853,4,Leverkusen,"{'type': 'Point', 'coordinates': [7.008775, 51.066175]}"
Oranienburg,8013487,3,Oranienburg,"{'type': 'Point', 'coordinates': [13.249613, 52.753653]}"
Oranienburger Straße,8089027,4,Berlin,"{'type': 'Point', 'coordinates': [13.393052, 52.52521]}"
Osnabrück Altstadt,8004689,4,Osnabrück,"{'type': 'Point', 'coordinates': [8.045902, 52.280935]}"
Osnabrück Hasetor,8004689,4,Osnabrück,"{'type': 'Point', 'coordinates': [8.045902, 52.280935]}"
Osnabrück Hbf,8000294,2,Osnabrück,"{'type': 'Point', 'coordinates': [8.061781, 52.272851]}"
Osterburken,8000295,4,Osterburken,"{'type': 'Point', 'coordinates': [9.422692, 49.429657]}"
Osterholz-Scharmbeck,8004702,4,Osterholz-Scharmbeck,"{'type': 'Point', 'coordinates': [8.797434, 53.222776]}"
Osthofen,8004714,4,Osthofen,"{'type': 'Point', 'coordinates': [8.325988, 49.705423]}"
Ostkreuz,8011162,3,Berlin,"{'type': 'Point', 'coordinates': [13.469105, 52.503037]}"
Ostseebad Binz,8011191,3,Binz,"{'type': 'Point', 'coordinates': [13.600507, 54.404819]}"
Othmarschen (S-Bahn),8004719,4,Hamburg,"{'type': 'Point', 'coordinates': [9.885967, 53.559233]}"
Ötigheim,8004636,4,Ötigheim,"{'type': 'Point', 'coordinates': [8.240582, 48.888526]}"
Paderborn Hbf,8000297,2,Paderborn,"{'type': 'Point', 'coordinates': [8.740505, 51.712979]}"
Papenburg (Ems),8004751,4,Papenburg ,"{'type': 'Point', 'coordinates': [7.386708, 53.089706]}"
Papestraße,8011113,1,Berlin,"{'type': 'Point', 'coordinates': [13.365319, 52.475047]}"
Parsberg,8004755,4,Parsberg,"{'type': 'Point', 'coordinates': [11.723355, 49.164355]}"
Pasewalk,8010268,4,Pasewalk,"{'type': 'Point', 'coordinates': [13.988875, 53.515353]}"
Passau Hbf,8000298,3,Passau,"{'type': 'Point', 'coordinates': [13.450776, 48.573632]}"
Pegnitz,8004759,4,Pegnitz,"{'type': 'Point', 'coordinates': [11.5475965, 49.7587084]}"
Petershausen (Oberbay),8004775,3,Petershausen (Oberbay),"{'type': 'Point', 'coordinates': [11.469881, 48.41345]}"
Pforzheim Hbf,8000299,2,Pforzheim,"{'type': 'Point', 'coordinates': [8.703099, 48.894152]}"
Pinneberg,8004819,3,Pinneberg,"{'type': 'Point', 'coordinates': [9.797608, 53.655179]}"
